"Fromid","relationship_type","toid"
"0","Impact","1844"
"0","Impact","1873"
"0","Impact","1878"
"0","Impact","1879"
"0","Impact","1885"
"0","Impact","1887"
"0","Impact","1888"
"0","Impact","1906"
"0","Impact","1908"
"0","Impact","1913"
"0","Impact","1937"
"0","Impact","1946"
"0","Impact","1948"
"0","Impact","1950"
"0","Impact","1965"
"0","Impact","1971"
"0","Impact","2015"
"0","Impact","2047"
"0","Impact","2107"
"0","Impact","2117"
"0","Impact","2135"
"0","Impact","2151"
"0","Impact","2152"
"0","Impact","2164"
"0","Impact","2172"
"0","Impact","2173"
"0","Impact","2175"
"0","Impact","2176"
"0","Impact","2178"
"0","Impact","2179"
"0","Impact","2213"
"0","Impact","2238"
"0","Impact","2316"
"0","Impact","2323"
"0","Impact","2350"
"0","Impact","2365"
"0","Impact","2367"
"0","Impact","2373"
"0","Impact","2389"
"0","Impact","2457"
"0","Impact","2463"
"0","Impact","2478"
"0","Impact","2521"
"0","Impact","2536"
"0","Impact","2553"
"0","Impact","2563"
"0","Impact","2576"
"0","Impact","2612"
"0","Impact","2615"
"0","Impact","2621"
"0","Impact","2636"
"0","Impact","2637"
"0","Impact","2641"
"0","Impact","2644"
"0","Impact","2670"
"0","Impact","2703"
"0","Impact","2763"
"0","Impact","2765"
"0","Impact","2772"
"0","Impact","2783"
"0","Impact","2811"
"0","Impact","2815"
"0","Impact","2834"
"0","Impact","2843"
"0","Impact","2884"
"0","Impact","2889"
"0","Impact","2917"
"0","Impact","2927"
"0","Impact","2936"
"0","Impact","2942"
"0","Impact","2955"
"0","Impact","2986"
"0","Impact","3056"
"0","Impact","3072"
"0","Impact","3098"
"0","Impact","3113"
"0","Impact","3120"
"0","Impact","3122"
"0","Impact","3124"
"0","Impact","3135"
"0","Impact","3186"
"0","Impact","3264"
"0","Impact","3309"
"0","Impact","3322"
"0","Impact","3390"
"0","Impact","3401"
"0","Impact","3405"
"0","Impact","3410"
"0","Impact","3413"
"0","Impact","3476"
"0","Impact","3521"
"0","Impact","3641"
"0","Impact","3686"
"0","Impact","3693"
"0","Impact","3752"
"0","Impact","3776"
"0","Impact","3889"
"0","Impact","3919"
"0","Impact","4010"
"0","Impact","4103"
"0","Impact","4118"
"0","Impact","4126"
"0","Impact","4127"
"0","Impact","4187"
"0","Impact","4339"
"0","Impact","4377"
"0","Impact","4417"
"0","Impact","4439"
"0","Impact","4495"
"0","Impact","4517"
"0","Impact","4526"
"0","Impact","4561"
"0","Impact","4584"
"0","Impact","4591"
"0","Impact","4668"
"0","Impact","4852"
"0","Impact","4875"
"0","Impact","4885"
"0","Impact","4889"
"0","Impact","4926"
"0","Impact","5061"
"0","Impact","5121"
"0","Impact","5178"
"0","Impact","5183"
"0","Impact","5184"
"0","Impact","5201"
"0","Impact","5206"
"0","Impact","5232"
"0","Impact","5283"
"0","Impact","5289"
"0","Impact","5301"
"0","Impact","5328"
"0","Impact","5348"
"0","Impact","5398"
"0","Impact","5475"
"0","Impact","5497"
"0","Impact","5501"
"0","Impact","5651"
"0","Impact","5763"
"0","Impact","5815"
"0","Impact","5834"
"0","Impact","5902"
"0","Impact","5956"
"0","Impact","5971"
"0","Impact","6078"
"0","Impact","6083"
"0","Impact","6084"
"0","Impact","6168"
"0","Impact","6265"
"0","Impact","6275"
"0","Impact","6340"
"0","Impact","6360"
"0","Impact","6361"
"0","Impact","6368"
"0","Impact","6397"
"0","Impact","6403"
"0","Impact","6432"
"0","Impact","6494"
"0","Impact","6512"
"0","Impact","6580"
"0","Impact","6598"
"0","Impact","6662"
"0","Impact","6667"
"0","Impact","6741"
"0","Impact","6753"
"0","Impact","6796"
"0","Impact","6806"
"0","Impact","6950"
"0","Impact","6964"
"0","Impact","7016"
"0","Impact","7136"
"0","Impact","7269"
"0","Impact","7392"
"0","Impact","7430"
"0","Impact","7448"
"0","Impact","7541"
"0","Impact","7575"
"0","Impact","7576"
"0","Impact","7591"
"0","Impact","7626"
"0","Impact","7715"
"0","Impact","7781"
"0","Impact","7809"
"0","Impact","7831"
"0","Impact","7910"
"0","Impact","8000"
"0","Impact","8043"
"0","Impact","8236"
"0","Impact","8261"
"0","Impact","8264"
"0","Impact","8431"
"0","Impact","8433"
"0","Impact","8529"
"0","Impact","8545"
"0","Impact","8682"
"0","Impact","8714"
"0","Impact","9007"
"0","Impact","9352"
"0","Impact","9515"
"0","Impact","9536"
"0","Impact","9566"
"0","Impact","9647"
"0","Impact","9741"
"0","Impact","9744"
"0","Impact","9873"
"0","Impact","9882"
"0","Impact","9894"
"0","Impact","9908"
"0","Impact","9939"
"0","Impact","9972"
"0","Impact","10005"
"0","Impact","10116"
"0","Impact","10237"
"0","Impact","10428"
"0","Impact","10489"
"0","Impact","10508"
"0","Impact","10536"
"0","Impact","10564"
"0","Impact","10590"
"0","Impact","10621"
"0","Impact","10731"
"0","Impact","10766"
"0","Impact","10772"
"0","Impact","10880"
"0","Impact","11031"
"0","Impact","11142"
"0","Impact","11145"
"0","Impact","11147"
"0","Impact","11262"
"0","Impact","11375"
"0","Impact","11533"
"0","Impact","11551"
"0","Impact","11563"
"0","Impact","11785"
"0","Impact","11876"
"0","Impact","11884"
"0","Impact","11914"
"0","Impact","12076"
"0","Impact","12247"
"0","Impact","12318"
"0","Impact","12491"
"0","Impact","12549"
"0","Impact","12788"
"0","Impact","12832"
"0","Impact","12946"
"0","Impact","13018"
"0","Impact","13207"
"0","Impact","13225"
"0","Impact","13316"
"0","Impact","13379"
"0","Introduce","5"
"0","Introduce","7"
"0","Introduce","10"
"0","Introduce","23"
"0","Introduce","32"
"0","Introduce","56"
"0","Introduce","61"
"0","Introduce","77"
"0","Introduce","115"
"0","Introduce","141"
"0","Introduce","149"
"0","Introduce","285"
"0","Introduce","352"
"0","Introduce","356"
"0","Introduce","370"
"0","Introduce","476"
"0","Introduce","497"
"0","Introduce","504"
"0","Introduce","520"
"0","Introduce","548"
"0","Introduce","578"
"0","Introduce","608"
"0","Introduce","657"
"0","Introduce","689"
"0","Introduce","690"
"0","Introduce","961"
"0","Introduce","1086"
"0","Introduce","1154"
"0","Introduce","1224"
"0","Introduce","1338"
"0","Introduce","1364"
"0","Introduce","1435"
"0","Introduce","1542"
"0","Introduce","1596"
"0","Introduce","1600"
"0","Introduce","1732"
"0","Introduce","1873"
"0","Introduce","1878"
"0","Introduce","2003"
"0","Introduce","2050"
"0","Introduce","2052"
"0","Introduce","2151"
"0","Introduce","2351"
"0","Introduce","2457"
"0","Introduce","2463"
"0","Introduce","2598"
"0","Introduce","2607"
"0","Introduce","2612"
"0","Introduce","2888"
"0","Introduce","2917"
"0","Introduce","2994"
"0","Introduce","3036"
"0","Introduce","3309"
"0","Introduce","3641"
"0","Introduce","3776"
"0","Introduce","3887"
"0","Introduce","4126"
"0","Introduce","4283"
"0","Introduce","4357"
"0","Introduce","4394"
"0","Introduce","4880"
"0","Introduce","5014"
"0","Introduce","5039"
"0","Introduce","5061"
"0","Introduce","5104"
"0","Introduce","5304"
"0","Introduce","5463"
"0","Introduce","5510"
"0","Introduce","5902"
"0","Introduce","6461"
"0","Introduce","6662"
"0","Introduce","7212"
"0","Introduce","7376"
"0","Introduce","7484"
"0","Introduce","7562"
"0","Introduce","7567"
"0","Introduce","7789"
"0","Introduce","8015"
"0","Introduce","8407"
"0","Introduce","8571"
"0","Introduce","8716"
"0","Introduce","8766"
"0","Introduce","9196"
"0","Introduce","9381"
"0","Introduce","9575"
"0","Introduce","9681"
"0","Introduce","9696"
"0","Introduce","9744"
"0","Introduce","10460"
"0","Introduce","10731"
"0","Introduce","11145"
"0","Introduce","11147"
"0","Introduce","11305"
"0","Introduce","11840"
"0","Invests_In","0"
"0","Invests_In","1"
"0","Invests_In","7"
"0","Invests_In","14"
"0","Invests_In","32"
"0","Invests_In","61"
"0","Invests_In","100"
"0","Invests_In","143"
"0","Invests_In","231"
"0","Invests_In","249"
"0","Invests_In","270"
"0","Invests_In","275"
"0","Invests_In","320"
"0","Invests_In","370"
"0","Invests_In","483"
"0","Invests_In","497"
"0","Invests_In","577"
"0","Invests_In","749"
"0","Invests_In","755"
"0","Invests_In","947"
"0","Invests_In","1194"
"0","Invests_In","1252"
"0","Invests_In","1414"
"0","Invests_In","1624"
"0","Invests_In","1677"
"0","Invests_In","1771"
"0","Invests_In","1844"
"0","Invests_In","2032"
"0","Invests_In","2045"
"0","Invests_In","2151"
"0","Invests_In","2570"
"0","Invests_In","2644"
"0","Invests_In","3309"
"0","Invests_In","3555"
"0","Invests_In","3720"
"0","Invests_In","3779"
"0","Invests_In","4339"
"0","Invests_In","5033"
"0","Invests_In","5201"
"0","Invests_In","5387"
"0","Invests_In","7983"
"0","Invests_In","9140"
"0","Invests_In","9780"
"0","Invests_In","10804"
"0","Invests_In","11033"
"0","Invests_In","11145"
"0","Invests_In","11661"
"0","Is_Member_Of","0"
"0","Is_Member_Of","1"
"0","Is_Member_Of","3"
"0","Is_Member_Of","7"
"0","Is_Member_Of","12"
"0","Is_Member_Of","26"
"0","Is_Member_Of","27"
"0","Is_Member_Of","29"
"0","Is_Member_Of","41"
"0","Is_Member_Of","49"
"0","Is_Member_Of","54"
"0","Is_Member_Of","66"
"0","Is_Member_Of","90"
"0","Is_Member_Of","103"
"0","Is_Member_Of","143"
"0","Is_Member_Of","153"
"0","Is_Member_Of","194"
"0","Is_Member_Of","197"
"0","Is_Member_Of","230"
"0","Is_Member_Of","231"
"0","Is_Member_Of","237"
"0","Is_Member_Of","258"
"0","Is_Member_Of","270"
"0","Is_Member_Of","289"
"0","Is_Member_Of","336"
"0","Is_Member_Of","693"
"0","Is_Member_Of","733"
"0","Is_Member_Of","735"
"0","Is_Member_Of","766"
"0","Is_Member_Of","950"
"0","Is_Member_Of","1159"
"0","Is_Member_Of","1174"
"0","Is_Member_Of","1177"
"0","Is_Member_Of","1307"
"0","Is_Member_Of","1682"
"0","Is_Member_Of","1721"
"0","Is_Member_Of","1920"
"0","Is_Member_Of","2414"
"0","Is_Member_Of","2854"
"0","Is_Member_Of","2952"
"0","Is_Member_Of","3020"
"0","Is_Member_Of","3638"
"0","Is_Member_Of","4175"
"0","Is_Member_Of","4275"
"0","Is_Member_Of","4726"
"0","Is_Member_Of","5081"
"0","Is_Member_Of","7269"
"0","Is_Member_Of","7448"
"0","Is_Member_Of","7873"
"0","Is_Member_Of","9418"
"0","Is_Member_Of","9892"
"0","Is_Member_Of","9939"
"0","Is_Member_Of","12025"
"0","Is_Member_Of","12321"
"0","Negative_Impact_On","1"
"0","Negative_Impact_On","2"
"0","Negative_Impact_On","3"
"0","Negative_Impact_On","7"
"0","Negative_Impact_On","10"
"0","Negative_Impact_On","13"
"0","Negative_Impact_On","19"
"0","Negative_Impact_On","21"
"0","Negative_Impact_On","24"
"0","Negative_Impact_On","27"
"0","Negative_Impact_On","31"
"0","Negative_Impact_On","32"
"0","Negative_Impact_On","33"
"0","Negative_Impact_On","37"
"0","Negative_Impact_On","41"
"0","Negative_Impact_On","42"
"0","Negative_Impact_On","49"
"0","Negative_Impact_On","50"
"0","Negative_Impact_On","51"
"0","Negative_Impact_On","54"
"0","Negative_Impact_On","55"
"0","Negative_Impact_On","56"
"0","Negative_Impact_On","67"
"0","Negative_Impact_On","69"
"0","Negative_Impact_On","74"
"0","Negative_Impact_On","76"
"0","Negative_Impact_On","77"
"0","Negative_Impact_On","89"
"0","Negative_Impact_On","91"
"0","Negative_Impact_On","93"
"0","Negative_Impact_On","97"
"0","Negative_Impact_On","103"
"0","Negative_Impact_On","111"
"0","Negative_Impact_On","143"
"0","Negative_Impact_On","157"
"0","Negative_Impact_On","165"
"0","Negative_Impact_On","234"
"0","Negative_Impact_On","236"
"0","Negative_Impact_On","254"
"0","Negative_Impact_On","269"
"0","Negative_Impact_On","291"
"0","Negative_Impact_On","313"
"0","Negative_Impact_On","327"
"0","Negative_Impact_On","346"
"0","Negative_Impact_On","365"
"0","Negative_Impact_On","370"
"0","Negative_Impact_On","371"
"0","Negative_Impact_On","382"
"0","Negative_Impact_On","391"
"0","Negative_Impact_On","466"
"0","Negative_Impact_On","483"
"0","Negative_Impact_On","494"
"0","Negative_Impact_On","505"
"0","Negative_Impact_On","548"
"0","Negative_Impact_On","555"
"0","Negative_Impact_On","558"
"0","Negative_Impact_On","559"
"0","Negative_Impact_On","576"
"0","Negative_Impact_On","608"
"0","Negative_Impact_On","632"
"0","Negative_Impact_On","649"
"0","Negative_Impact_On","748"
"0","Negative_Impact_On","766"
"0","Negative_Impact_On","906"
"0","Negative_Impact_On","1030"
"0","Negative_Impact_On","1046"
"0","Negative_Impact_On","1073"
"0","Negative_Impact_On","1133"
"0","Negative_Impact_On","1143"
"0","Negative_Impact_On","1226"
"0","Negative_Impact_On","1322"
"0","Negative_Impact_On","1420"
"0","Negative_Impact_On","1436"
"0","Negative_Impact_On","1448"
"0","Negative_Impact_On","1673"
"0","Negative_Impact_On","1721"
"0","Negative_Impact_On","1766"
"0","Negative_Impact_On","1872"
"0","Negative_Impact_On","1887"
"0","Negative_Impact_On","1910"
"0","Negative_Impact_On","1925"
"0","Negative_Impact_On","1959"
"0","Negative_Impact_On","2117"
"0","Negative_Impact_On","2178"
"0","Negative_Impact_On","2230"
"0","Negative_Impact_On","2301"
"0","Negative_Impact_On","2456"
"0","Negative_Impact_On","2506"
"0","Negative_Impact_On","2542"
"0","Negative_Impact_On","2644"
"0","Negative_Impact_On","2788"
"0","Negative_Impact_On","2811"
"0","Negative_Impact_On","2815"
"0","Negative_Impact_On","2843"
"0","Negative_Impact_On","2933"
"0","Negative_Impact_On","3009"
"0","Negative_Impact_On","3034"
"0","Negative_Impact_On","3124"
"0","Negative_Impact_On","3170"
"0","Negative_Impact_On","3186"
"0","Negative_Impact_On","3218"
"0","Negative_Impact_On","3309"
"0","Negative_Impact_On","3322"
"0","Negative_Impact_On","3378"
"0","Negative_Impact_On","3390"
"0","Negative_Impact_On","3413"
"0","Negative_Impact_On","3499"
"0","Negative_Impact_On","3641"
"0","Negative_Impact_On","3838"
"0","Negative_Impact_On","3914"
"0","Negative_Impact_On","4118"
"0","Negative_Impact_On","4126"
"0","Negative_Impact_On","4255"
"0","Negative_Impact_On","4413"
"0","Negative_Impact_On","4514"
"0","Negative_Impact_On","5017"
"0","Negative_Impact_On","5328"
"0","Negative_Impact_On","5358"
"0","Negative_Impact_On","5510"
"0","Negative_Impact_On","5530"
"0","Negative_Impact_On","5834"
"0","Negative_Impact_On","6083"
"0","Negative_Impact_On","6308"
"0","Negative_Impact_On","6598"
"0","Negative_Impact_On","6683"
"0","Negative_Impact_On","7158"
"0","Negative_Impact_On","7468"
"0","Negative_Impact_On","7494"
"0","Negative_Impact_On","7973"
"0","Negative_Impact_On","8148"
"0","Negative_Impact_On","8166"
"0","Negative_Impact_On","8843"
"0","Negative_Impact_On","9522"
"0","Negative_Impact_On","9884"
"0","Negative_Impact_On","9992"
"0","Negative_Impact_On","10005"
"0","Negative_Impact_On","10132"
"0","Negative_Impact_On","10178"
"0","Negative_Impact_On","10428"
"0","Negative_Impact_On","10543"
"0","Negative_Impact_On","11126"
"0","Negative_Impact_On","11142"
"0","Negative_Impact_On","11145"
"0","Negative_Impact_On","11147"
"0","Negative_Impact_On","11375"
"0","Negative_Impact_On","11397"
"0","Negative_Impact_On","11468"
"0","Negative_Impact_On","11484"
"0","Negative_Impact_On","11902"
"0","Negative_Impact_On","12063"
"0","Negative_Impact_On","12072"
"0","Negative_Impact_On","12318"
"0","Negative_Impact_On","12717"
"0","Negative_Impact_On","13249"
"0","Operate_In","1"
"0","Operate_In","2"
"0","Operate_In","6"
"0","Operate_In","7"
"0","Operate_In","12"
"0","Operate_In","14"
"0","Operate_In","15"
"0","Operate_In","22"
"0","Operate_In","26"
"0","Operate_In","27"
"0","Operate_In","32"
"0","Operate_In","35"
"0","Operate_In","41"
"0","Operate_In","49"
"0","Operate_In","50"
"0","Operate_In","51"
"0","Operate_In","54"
"0","Operate_In","65"
"0","Operate_In","73"
"0","Operate_In","77"
"0","Operate_In","89"
"0","Operate_In","93"
"0","Operate_In","97"
"0","Operate_In","98"
"0","Operate_In","108"
"0","Operate_In","111"
"0","Operate_In","129"
"0","Operate_In","143"
"0","Operate_In","159"
"0","Operate_In","173"
"0","Operate_In","197"
"0","Operate_In","230"
"0","Operate_In","237"
"0","Operate_In","242"
"0","Operate_In","254"
"0","Operate_In","258"
"0","Operate_In","270"
"0","Operate_In","275"
"0","Operate_In","286"
"0","Operate_In","320"
"0","Operate_In","360"
"0","Operate_In","363"
"0","Operate_In","392"
"0","Operate_In","396"
"0","Operate_In","425"
"0","Operate_In","500"
"0","Operate_In","502"
"0","Operate_In","584"
"0","Operate_In","615"
"0","Operate_In","629"
"0","Operate_In","649"
"0","Operate_In","651"
"0","Operate_In","690"
"0","Operate_In","771"
"0","Operate_In","900"
"0","Operate_In","934"
"0","Operate_In","949"
"0","Operate_In","958"
"0","Operate_In","959"
"0","Operate_In","961"
"0","Operate_In","972"
"0","Operate_In","1027"
"0","Operate_In","1125"
"0","Operate_In","1143"
"0","Operate_In","1151"
"0","Operate_In","1159"
"0","Operate_In","1177"
"0","Operate_In","1234"
"0","Operate_In","1289"
"0","Operate_In","1338"
"0","Operate_In","1364"
"0","Operate_In","1401"
"0","Operate_In","1414"
"0","Operate_In","1554"
"0","Operate_In","1648"
"0","Operate_In","1721"
"0","Operate_In","1732"
"0","Operate_In","1771"
"0","Operate_In","1835"
"0","Operate_In","1844"
"0","Operate_In","1950"
"0","Operate_In","1991"
"0","Operate_In","2086"
"0","Operate_In","2149"
"0","Operate_In","2209"
"0","Operate_In","2623"
"0","Operate_In","2636"
"0","Operate_In","2652"
"0","Operate_In","2732"
"0","Operate_In","2934"
"0","Operate_In","3024"
"0","Operate_In","3110"
"0","Operate_In","3496"
"0","Operate_In","3527"
"0","Operate_In","3552"
"0","Operate_In","3558"
"0","Operate_In","3874"
"0","Operate_In","4032"
"0","Operate_In","4126"
"0","Operate_In","4149"
"0","Operate_In","4255"
"0","Operate_In","4644"
"0","Operate_In","4756"
"0","Operate_In","5088"
"0","Operate_In","5129"
"0","Operate_In","5251"
"0","Operate_In","5501"
"0","Operate_In","5731"
"0","Operate_In","5932"
"0","Operate_In","6709"
"0","Operate_In","7002"
"0","Operate_In","7123"
"0","Operate_In","7315"
"0","Operate_In","7365"
"0","Operate_In","7522"
"0","Operate_In","7839"
"0","Operate_In","8166"
"0","Operate_In","8529"
"0","Operate_In","8573"
"0","Operate_In","9265"
"0","Operate_In","10536"
"0","Operate_In","10804"
"0","Operate_In","11142"
"0","Operate_In","11145"
"0","Operate_In","11463"
"0","Operate_In","11661"
"0","Operate_In","12307"
"0","Participates_In","6"
